account_origin,amount_received
80E0A2590,15704688.31
80E0A2590,15704688.31
80E0A2590,15704688.31
80E0A2590,22365.78
80E0A2590,22365.78
80E0A2590,22365.78
80E0A2590,341768.64
80E0A2590,341768.64
80E0A2590,341768.64
80E0A2590,5699.19
80E0A2590,6457064.41
80E0A2590,6457064.41
80E0A2590,6457064.41
80E0C6240,378514.51
80E0C6240,736658.5
80E0DCF90,3274.76
80E0DCF90,3274.76
80E0DCF90,3274.76
80E0DD550,1164001.83
80E0DD550,28432.47
80E0DD550,610232.46
80E0F0B30,6994.62
80E0F0B30,6994.62
80E0F0B30,6994.62
80E0F0B30,6994.62
80E0F0B30,6994.62
80E0F8580,19568884.66
80E0F8580,23888.95
80E0F8580,9392205.07
80E10E5C0,1320474.07
80E10E5C0,1320474.07
80E10E5C0,1320474.07
80E10E5C0,1964732.06
80E10E5C0,1964732.06
80E10E5C0,1964732.06
80E10E5C0,19727.15
80E10E5C0,19727.15
80E10E5C0,19727.15
80E10E5C0,3475.44
80E10E5C0,3475.44
80E10E5C0,3475.44
80E10E5C0,471952.75
80E10E5C0,471952.75
80E10E5C0,471952.75
80E110BB0,8926.17
80E1132B0,1035571.37
80E1132B0,1035571.37
80E1132B0,1035571.37
80E1132B0,1035571.37
80E1132B0,1035571.37
80E1132B0,228713.04
80E1132B0,228713.04
80E1132B0,228713.04
80E1132B0,228713.04
80E1132B0,228713.04
80E1132B0,5160.23
80E1132B0,5160.23
80E1132B0,5160.23
80E1132B0,5232.96
80E1132B0,5232.96
80E1132B0,5232.96
80E1132B0,5232.96
80E1132B0,5232.96
80E115220,7178.11
80E117170,12526.65
80E117170,12526.65
80E117170,12526.65
80E117170,7149.11
80E11CFF0,4020.29
80E11CFF0,4020.29
80E11CFF0,4020.29
80E11F9E0,18005.76
80E11F9E0,18005.76
80E11F9E0,18005.76
80E11F9E0,18005.76
80E11F9E0,18005.76
80E120850,10630.13
80E126AC0,23707.98
80E126AC0,533381.51
80E126AC0,681719.0
80E126FF0,3243.25
80E126FF0,3243.25
80E126FF0,3243.25
80E127AE0,6214.94
80E128990,3193.18
80E128990,3193.18
80E128990,3193.18
80E128990,5634.09
80E128990,5634.09
80E128990,5634.09
80E128990,763627.13
80E128990,763627.13
80E128990,763627.13
80E12B8D0,10302.45
80E12B8D0,4483.75
80E12D8C0,1401215.51
80E12D8C0,1401215.51
80E12D8C0,1401215.51
80E12D8C0,463082.62
80E12D8C0,463082.62
80E12D8C0,463082.62
80E12E1B0,13097.05
80E12E1B0,13097.05
80E12E1B0,13097.05
80E12E1B0,13097.05
80E12E1B0,13097.05
80E12E1B0,321045.46
80E12E1B0,321045.46
80E12E1B0,321045.46
80E12E1B0,321045.46
80E12E1B0,321045.46
80E12E1B0,926758.6
80E12E1B0,926758.6
80E12E1B0,926758.6
80E12E1B0,926758.6
80E12E1B0,926758.6
80E12EFF0,24119.06
80E136DE0,516994.46
80E138200,4880.11
80E138200,4880.11
80E138200,4880.11
80E138200,4880.11
80E138200,4880.11
80E138420,22234.75
80E1392C0,895930.25
80E1392C0,895930.25
80E1392C0,895930.25
80E139A50,11796.38
80E13AC40,285903.98
80E13AC40,29812.14
80E13BF10,13067.35
80E13BF10,13067.35
80E13BF10,13067.35
80E13C690,1170562.56
80E153360,7164.86
80E1573D0,4291.58
80E1573D0,4291.58
80E1573D0,4291.58
80E1573D0,4291.58
80E1573D0,4291.58
80E15D160,4532615660.58
80E161770,14668.44
80E1655A0,6679.11
80E1655A0,6679.11
80E1655A0,6679.11
80E168C40,4760.88
80E168C40,4760.88
80E168C40,4760.88
80E1691F0,7461.15
80E16D560,404714.0
80E16DF70,3813.88
80E16DF70,387465.27
80E16F8A0,1122153.25
80E16F8A0,592740.35
80E1710A0,21706.55
80E171310,696316.0
80E1716D0,3415.0
80E1716D0,3415.0
80E1716D0,3415.0
80E1716D0,3415.0
80E1716D0,3415.0
80E173B40,6200.84
80E175A00,12000.32
80E175A00,1425171.8
80E175A00,4808524.55
80E17CD20,21596.33
80E17CD20,21596.33
80E17CD20,21596.33
80E184120,5807.13
80E184540,12080.04
80E195B70,9635.4
80E198500,7323.18
80E1A39F0,11979.84
80E1A40E0,1751724.0
80E1A5F70,4107.09
80E1A5F70,4107.09
80E1A5F70,4107.09
80E1A6D90,3699.6
80E1AC790,770557.37
80E1AD870,13381.11
80E1ADB60,3226.1
80E1ADB60,3226.1
80E1ADB60,3226.1
80E1AE970,16465039.38
80E1AE970,5917.2
80E1AED10,3557.98
80E1AED10,3557.98
80E1AED10,3557.98
80E1B01F0,8065.81
80E1B01F0,8065.81
80E1B01F0,8065.81
80E1B01F0,8065.81
80E1B01F0,8065.81
80E1B02E0,3504.31
80E1B0CC0,37606126.0
80E1B10C0,22839.76
80E1B10C0,22839.76
80E1B10C0,22839.76
80E1B10C0,292804.37
80E1B10C0,292804.37
80E1B10C0,292804.37
80E1B2800,6452.05
80E1B38B0,16570.29
80E1B38B0,16570.29
80E1B38B0,16570.29
80E1B4800,10384.46
80E1B4800,590410.85
80E1B7870,23086.3
80E1B80B0,4044.48
80E1B80B0,4044.48
80E1B80B0,4044.48
80E1BA380,4003664.0
80E1BAE00,10755.55
80E1BAE00,10755.55
80E1BAE00,10755.55
80E1BAE00,10755.55
80E1BAE00,10755.55
80E1BAE00,1521030.31
80E1BAE00,1521030.31
80E1BAE00,1521030.31
80E1BAE00,1521030.31
80E1BAE00,1521030.31
80E1BAE00,420266.1
80E1BAE00,420266.1
80E1BAE00,420266.1
80E1BAE00,420266.1
80E1BAE00,420266.1
80E1C0480,1144511.0
80E1C1070,4393.2
80E1C1070,4393.2
80E1C1070,4393.2
80E1C2150,12234.37
80E1C2150,17918.27
80E1C3970,21578.07
80E1C4290,14423.03
80E1D38A0,6337566.21
80E205590,9584.28
80E2126D0,14297943.78
80E2126D0,14297943.78
80E2126D0,14297943.78
80E2126D0,14297943.78
80E2126D0,14297943.78
80E2126D0,4560657.0
80E2126D0,4560657.0
80E2126D0,4560657.0
80E2126D0,4560657.0
80E2126D0,4560657.0
80E2126D0,8542.57
80E24FF10,20185.99
80E24FF10,2235114.48
80E24FF10,38644777.72
80E24FF10,48579411.35
80E24FF10,52592300.57
80E25C250,268470.39
80E25D4D0,20344.26
80E25D8F0,12403.12
80E25D8F0,870298.06
80E25E3F0,5724.13
80E25E8D0,799704.0
80E25F380,8239.96
80E2633B0,9782.74
80E264D80,513384.0
80E266AD0,13846.63
80E268230,5668.11
80E268230,5668.11
80E268230,5668.11
80E2694D0,10384.28
80E2694D0,10384.28
80E2694D0,10384.28
80E26A0C0,18303.73
80E26A0C0,354933.56
80E26A0C0,354933.56
80E26A0C0,354933.56
80E26B0E0,10655.15
80E26B0E0,10655.15
80E26B0E0,10655.15
80E26B0E0,10655.15
80E26B0E0,10655.15
80E26B2D0,29837.59
80E26B320,3848.04
80E26B950,21380.08
80E26B950,21380.08
80E26B950,21380.08
80E26B950,230618.54
80E26B950,230618.54
80E26B950,230618.54
80E26B950,357754.14
80E26B950,357754.14
80E26B950,357754.14
80E26D6C0,13037.17
80E26D6C0,13037.17
80E26D6C0,13037.17
80E26E2F0,12063.55
80E26E2F0,321980.68
80E26F590,26356.68
80E273810,15808964.99
80E273810,325575.49
80E273FC0,20673.48
80E273FC0,20673.48
80E273FC0,20673.48
80E273FC0,776434.26
80E273FC0,776434.26
80E273FC0,776434.26
80E2745C0,5397.22
80E2745C0,5397.22
80E2745C0,5397.22
80E274BC0,25354.99
80E275B90,12339.83
80E275B90,1543269.76
80E275B90,1567173.58
80E278950,19973.98
80E278950,19973.98
80E278950,19973.98
80E27D070,22952.31
80E27EF60,1583309.7
80E27F140,3032.49
80E289530,5858.53
80E290BD0,3869.84
80E290BD0,3869.84
80E290BD0,3869.84
80E290BD0,3869.84
80E290BD0,3869.84
80E2B7800,8413.22
80E2B7800,8413.22
80E2B7800,8413.22
80E2B7800,963849.23
80E2B7800,963849.23
80E2B7800,963849.23
80E2BEFF0,11497.66
80E2BFCD0,26932.75
80E2BFCD0,26932.75
80E2BFCD0,26932.75
80E2BFCD0,26932.75
80E2BFCD0,26932.75
80E2C6F00,737086.0
80E2CAED0,10460.63
80E315680,3828.4
80E315680,4236.94
80E315680,4236.94
80E315680,4236.94
80E316540,3294227.0
80E316680,11356.72
80E316720,16737.7
80E316720,16737.7
80E316720,16737.7
80E316720,16737.7
80E316720,16737.7
80E336790,7228.31
80E356A60,3127.53
80E362E80,11271.98
80E362E80,330381.86
80E362E80,5742.06
80E374130,8161.93
80E375BA0,12796.48
80E375BA0,12796.48
80E375BA0,12796.48
80E375BA0,12796.48
80E375BA0,12796.48
80E375FC0,3398.9
80E375FC0,3398.9
80E375FC0,3398.9
80E376340,15931.26
80E376340,15931.26
80E376340,15931.26
80E376340,5368360.18
80E376340,5368360.18
80E376340,5368360.18
80E3769E0,3519.62
80E378A40,25388.04
80E378A40,429137.77
80E378D10,6198457.0
80E37B5E0,9364596.0
80E37EC50,5831.84
80E37EC50,5831.84
80E37EC50,5831.84
80E37F6F0,8205.76
80E38F8A0,4287.06
80E390DC0,875936.44
80E390DC0,875936.44
80E390DC0,875936.44
80E390DC0,875936.44
80E390DC0,875936.44
80E391700,5117.05
80E391700,5117.05
80E391700,5117.05
80E391700,5117.05
80E391700,5117.05
80E391900,446014.0
80E3919F0,8368.37
80E3919F0,8368.37
80E3919F0,8368.37
80E3A1950,5437.04
80E3A1CE0,11219.27
80E3A1CE0,11219.27
80E3A1CE0,11219.27
80E3A1CE0,571506.49
80E3A1CE0,571506.49
80E3A1CE0,571506.49
80E3A20F0,3036.89
80E3A22E0,17441.32
80E3A3530,145415186.0
80E3A3A20,3254.15
80E3A5840,5930788.0
80E3A5E30,1072382.94
80E3A5E30,1072382.94
80E3A5E30,1072382.94
80E3A5E30,1072382.94
80E3A5E30,1072382.94
80E3A5E30,16250.27
80E3A5E30,16250.27
80E3A5E30,16250.27
80E3A5E30,16250.27
80E3A5E30,16250.27
80E3A7040,8976.17
80E3A8ED0,11958.03
80E3A8ED0,255107.51
80E3A8ED0,3276.79
80E3A9590,3667.14
80E3A9590,3667.14
80E3A9590,3667.14
80E3AF1F0,5103.03
80E3AFB30,11309219.4
80E3B04D0,3431.7
80E3B04D0,3431.7
80E3B04D0,3431.7
80E3C43F0,3997.23
80E3C43F0,3997.23
80E3C43F0,3997.23
80E3C4790,161026968.01
80E3C4790,19392.13
80E3C4790,78962776.56
80E3C4790,81346861.24
80E3C4790,83115363.6
80E3C5770,4141.7
80E3C5770,4141.7
80E3C5770,4141.7
80E3CA080,10577.21
80E3CA080,10577.21
80E3CA080,10577.21
80E441C60,11123539.19
80E4562C0,6071.11
80E4562C0,6071.11
80E4562C0,6071.11
80E4562C0,6071.11
80E4562C0,6071.11
80E458EB0,19354.19
80E458EB0,5250.65
80E45A5B0,11314.61
80E4684A0,2997.99
80E4684A0,2997.99
80E4684A0,2997.99
80E4684F0,24521.91
80E468C00,1671649.51
80E468C00,2562102.34
80E472CC0,7109.28
80E482590,3125.58
80E4C7EA0,1614572.0
80E4C80D0,24412.4
80E4C82C0,9018.14
80E4C82C0,9018.14
80E4C82C0,9018.14
80E4CE240,5315.74
80E4CE240,5315.74
80E4CE240,5315.74
80E4D0710,4431.04
80E4D0710,4431.04
80E4D0710,4431.04
80E4D2400,5321.44
80E4D24F0,17471.92
80E4D24F0,474575.0
80E4D2A50,5466.85
80E4D2A50,5466.85
80E4D2A50,5466.85
80E50E800,36424119.52
80E50F5C0,11130.99
80E50F5C0,3327.41
80E50F5C0,3327.41
80E50F5C0,3327.41
80E50F5C0,3327.41
80E50F5C0,3327.41
80E50F5C0,3341.43
80E50F5C0,3341.43
80E50F5C0,3341.43
80E50F5C0,3341.43
80E50F5C0,3341.43
80E50F5C0,6831.21
80E538070,16863085.39
80E538070,18850.2
80E538070,45035458.96
80E53AAF0,16421.93
80E58BAD0,13947.3
80E58BAD0,7587.67
80E5BEA60,26025.99
80E5C0030,3631.99
80E5C0030,3631.99
80E5C0030,3631.99
80E5C0030,3631.99
80E5C0030,3631.99
80E5C1AA0,6504.48
80E5C1AA0,6504.48
80E5C1AA0,6504.48
80E5C1AA0,6504.48
80E5C1AA0,6504.48
80E5C2410,5338.44
80E5C2410,5338.44
80E5C2410,5338.44
80E5C31B0,2349819.54
80E5C3BD0,2279888.0
80E5CB130,12452.32
80E5CB130,12452.32
80E5CB130,12452.32
80E5CB130,12452.32
80E5CB130,12452.32
80E5CE320,22391.44
80E5CE320,22391.44
80E5CE320,22391.44
80E5CE320,22391.44
80E5CE320,22391.44
80E5CE320,4073.96
80E5CE320,4073.96
80E5CE320,4073.96
80E5CE320,6630.48
80E5E05B0,3846.88
80E5E3CF0,21093.29
80E5E3CF0,3572.22
80E5E3CF0,3572.22
80E5E3CF0,3572.22
80E5E73C0,8890.59
80E637910,10936.16
80E648AF0,941507.99
80E6708D0,22912.01
80E687310,6480.37
80E687310,6480.37
80E687310,6480.37
80E687310,6796.28
80E6A9880,5976.14
80E6A9880,5976.14
80E6A9880,5976.14
80E6BA930,20829.09
80E6BA930,20829.09
80E6BA930,20829.09
80E6C3070,24927.34
80E6C3070,24927.34
80E6C3070,24927.34
80E6C3070,462766.33
80E6C3070,462766.33
80E6C3070,462766.33
80E6CF460,6694.56
80E6CF460,6694.56
80E6CF460,6694.56
80E6E2530,17867.47
80E6F53E0,7832.25
80E6F68B0,4782.8
80E6F68B0,4782.8
80E6F68B0,4782.8
80E6F68B0,620829.39
80E6F68B0,620829.39
80E6F68B0,620829.39
80E6FA390,12289.31
80E6FA390,12289.31
80E6FA390,12289.31
80E702FA0,19486.63
80E70C950,24218.33
80E713820,298437.0
80E74AB80,8987.99
80E74AB80,8987.99
80E74AB80,8987.99
80E74C3C0,4058.76
80E74C3C0,4058.76
80E74C3C0,4058.76
80E74FF50,21164.96
80E74FF50,21164.96
80E74FF50,21164.96
80E74FF50,21164.96
80E74FF50,21164.96
80E74FF50,241921.95
80E74FF50,241921.95
80E74FF50,241921.95
80E750D50,1301527.97
80E750D50,18712.25
80E750D50,2515562.97
80E750D50,3817514.0
80E752310,23122.39
80E772B60,13293.22
80E78F8F0,5682.91
80E798830,20645.67
80E7A2240,19229.59
80E7B4B20,3770.03
80E7B4B20,3770.03
80E7B4B20,3770.03
80E7B81F0,15788.99
80E7D5030,1010960936.76
80E7D5030,149888899.97
80E7D5030,43973239.16
80E7D5030,461225150.95
80E7D5030,8830.03
80E7D5C10,14319.55
80E7D8D60,11173.9
80E7D8D60,15120.25
80E7D8D60,17018.36
80E7D8D60,17480871.71
80E7D8D60,21475726.52
80E7D8D60,26017310.36
80E7D9470,14725.68
80E7DAF90,450486.9
80E7DAFE0,15389.06
80E7DDA00,13439.49
80E7DDA00,13439.49
80E7DDA00,13439.49
80E7DE090,40732884.47
80E7DEB00,1350581.0
80E7DF6D0,27089.18
80E7DF6D0,4969.8
80E815590,4977.63
80E815590,4977.63
80E815590,4977.63
80E8155E0,17932.49
80E8155E0,17932.49
80E8155E0,17932.49
80E8155E0,17932.49
80E8155E0,17932.49
80E8155E0,385649.86
80E8155E0,385649.86
80E8155E0,385649.86
80E8155E0,385649.86
80E8155E0,385649.86
80E8155E0,909478.16
80E8155E0,909478.16
80E8155E0,909478.16
80E8155E0,909478.16
80E8155E0,909478.16
80E819AF0,10337400.32
80E819AF0,15375644.35
80E819AF0,21514.58
80E819AF0,4319243.64
80E841EA0,3253.54
80E854FD0,8637.89
80E85ED60,18448.55
80E866B20,15124.68
80E866B20,3014.22
80E8679C0,11048.87
80E8679C0,11048.87
80E8679C0,11048.87
80E868240,4215.91
80E868240,4215.91
80E868240,4215.91
80E868240,4215.91
80E868240,4215.91
80E88D360,15116.52
80E88E820,1165064.99
80E88E820,22489.7
80E88E820,723310.03
80E88ECE0,230263.83
80E88ECE0,26446.34
80E8A7180,9348.12
80E8A7180,9348.12
80E8A7180,9348.12
80E8A8300,26441.08
80E8AA400,1698190.45
80E8AA400,990026.37
80E8AC8E0,23183.51
80E8AC8E0,23183.51
80E8AC8E0,23183.51
80E8ADCD0,8952.91
80E8ADCD0,8952.91
80E8ADCD0,8952.91
80E8B0050,4884.65
80E8BCC60,3121462.1
80E8BCC60,3121462.1
80E8BCC60,3121462.1
80E8C0720,5615.4
80E8C68F0,3076.34
80E8C77F0,5777.97
80E8C77F0,5777.97
80E8C77F0,5777.97
80E8C8060,4072.19
80E8C8060,4072.19
80E8C8060,4072.19
80E8C83E0,16395.24
80E8C83E0,16395.24
80E8C83E0,16395.24
80E8CBFA0,10467.28
80E8CBFA0,10467.28
80E8CBFA0,10467.28
80E8CE860,6472.19
80E8D17D0,6190.91
80E8D17D0,6190.91
80E8D17D0,6190.91
80E8D1C00,8974.37
80E8D2130,6948.22
80E8D6560,1291257.0
80E8D9430,355597.0
80E8D9850,5759.2
80E8D9850,5759.2
80E8D9850,5759.2
80E8DA930,284494.97
80E8DA930,418071.28
80E8DAF20,49335985.77
80E8E14B0,3578.29
80E8E1B90,367244.29
80E8E2110,336457.3
80E8E2110,336457.3
80E8E2110,336457.3
80E8E2110,5593.77
80E8E2110,5593.77
80E8E2110,5593.77
80E8E2570,9088.64
80E8E2570,9088.64
80E8E2570,9088.64
80E8E2570,9088.64
80E8E2570,9088.64
80E8E5A10,8923.41
80E8E9C00,15096.83
80E8E9C00,15096.83
80E8E9C00,15096.83
80E8E9C00,4238.73
80E8ED170,19563.47
80E8ED170,19563.47
80E8ED170,19563.47
80E8ED170,19563.47
80E8ED170,19563.47
80E8ED170,524492.11
80E8EDAF0,548803.0
80E8F09C0,11608.76
80E8F10F0,21500.74
80E8F5050,12518.77
80E8F6630,5938.32
80E8F83A0,1484233.0
80E8F8C70,3193.9
80E8F8C70,3193.9
80E8F8C70,3193.9
80E8F8C70,3193.9
80E8F8C70,3193.9
80E8F9120,1420771.09
80E8F9120,3250146.31
80E8FA2C0,6095.11
80E8FB5F0,3354.61
80E8FBF80,8368.56
80E8FD810,7325.41
80E8FD9A0,253253.4
80E8FEC60,25987.89
80E8FEC60,25987.89
80E8FEC60,25987.89
80E8FEC60,889958.62
80E8FEC60,889958.62
80E8FEC60,889958.62
80E9010A0,851318.0
80E902C00,3987.14
80E902C00,7325.04
80E904650,11969.09
80E904650,11969.09
80E904650,11969.09
80E904650,454437.01
80E904650,454437.01
80E904650,454437.01
80E904650,950914.83
80E904650,950914.83
80E904650,950914.83
80E9076F0,13964.31
80E9088B0,11216.27
80E9088B0,11216.27
80E9088B0,11216.27
80E9088B0,11216.27
80E9088B0,11216.27
80E9088B0,17355.67
80E9088B0,17355.67
80E9088B0,17355.67
80E90A550,1138217.1
80E90A550,1138217.1
80E90A550,1138217.1
80E90A550,1138217.1
80E90A550,1138217.1
80E90A550,12506.19
80E90A550,12815084.7
80E90A550,18424400.22
80E90A550,5050879.36
80E90A550,851103.81
80E90A550,851103.81
80E90A550,851103.81
80E90A550,851103.81
80E90A550,851103.81
80E90B570,3206.67
80E90B570,3206.67
80E90B570,3206.67
80E90B570,3206.67
80E90B570,3206.67
80E9140A0,3685.15
80E915380,8567.06
80E91A490,3717.53
80E91A490,3717.53
80E91A490,3717.53
80E91B050,13833.02
80E91B050,13833.02
80E91B050,13833.02
80E91B050,13833.02
80E91B050,13833.02
80E91B8B0,322884.95
80E91B8B0,6768.06
80E91D900,12995.43
80E91D900,12995.43
80E91D900,12995.43
80E91D900,12995.43
80E91D900,12995.43
80E91F940,5252.56
80E923900,14969.73
80E923900,527796.11
80E923BE0,16106.09
80E924E20,29355.97
80E924E20,325622.27
80E924E20,325622.27
80E924E20,325622.27
80E924E20,325622.27
80E924E20,325622.27
80E924E20,337654.71
80E924E20,337654.71
80E924E20,337654.71
80E924E20,337654.71
80E924E20,337654.71
80E924E20,5608.85
80E924E20,5608.85
80E924E20,5608.85
80E924E20,5608.85
80E924E20,5608.85
80E927690,8881.84
80E92AF00,4261.71
80E92AF00,4261.71
80E92AF00,4261.71
80E92AF00,4261.71
80E92AF00,4261.71
80E92C0E0,14605.24
80E92C0E0,528316.38
80E92C0E0,980539.72
80E92F330,368481.0
80E930340,3288.99
80E930340,3288.99
80E930340,3288.99
80E930340,3288.99
80E930340,3288.99
80E930890,3014.72
80E932B10,4044.55
80E932C00,4555.65
80E9374E0,312322.99
80E938FE0,6292.23
80E938FE0,6292.23
80E938FE0,6292.23
80E938FE0,6292.23
80E938FE0,6292.23
80E939390,3317.02
80E93E1E0,22557.9
80E93FB40,9123.91
80E93FB40,9123.91
80E93FB40,9123.91
80E943400,1033573.83
80E943400,1033573.83
80E943400,1033573.83
80E943400,1189026.61
80E943400,1189026.61
80E943400,1189026.61
80E943400,18949.41
80E943400,18949.41
80E943400,18949.41
80E943400,5927.11
80E9453B0,22227.89
80E9453B0,22227.89
80E9453B0,22227.89
80E9462C0,20142.12
80E9462C0,763660.71
80E9462C0,808651.05
80E9474A0,3666.27
80E9474A0,3666.27
80E9474A0,3666.27
80E9474A0,3666.27
80E9474A0,3666.27
80E947940,9508.51
80E947940,9508.51
80E947940,9508.51
80E947AE0,6231572.0
80E947E10,1218012.43
80E947E10,1218012.43
80E947E10,1218012.43
80E947E10,17624.11
80E947E10,17624.11
80E947E10,17624.11
80E947E10,2100037.07
80E947E10,2100037.07
80E947E10,2100037.07
80E947E10,739043.23
80E947E10,739043.23
80E947E10,739043.23
80E94A370,7325.92
80E94A370,7325.92
80E94A370,7325.92
80E94A370,7325.92
80E94A370,7325.92
80E94C530,10599.5
80E952AE0,16219.42
80E952F40,28995.08
80E9737C0,10723.85
80E9737C0,10723.85
80E9737C0,10723.85
80E9882B0,28173.18
80E988500,1261448.98
80E988500,1261448.98
80E988500,1261448.98
80E988500,16998.2
80E988500,16998.2
80E988500,16998.2
80E9899D0,818009.51
80E98A090,3039.32
80E98A090,3039.32
80E98A090,3039.32
80E98A090,3039.32
80E98A090,3039.32
80E98A9F0,17721.91
80E98D2F0,14353799.0
80E990290,1735413.72
80E990290,1735413.72
80E990290,1735413.72
80E992DE0,241641.99
80E9947D0,16026.83
80E9947D0,16026.83
80E9947D0,16026.83
80E9947D0,16026.83
80E9947D0,16026.83
80E9953D0,337830.15
80E9953D0,337830.15
80E9953D0,337830.15
80E99A3C0,5072.9
80E99A3C0,5072.9
80E99A3C0,5072.9
80E99A840,20914.39
80E99A840,20914.39
80E99A840,20914.39
80E99A840,20914.39
80E99A840,20914.39
80E99CCC0,381275.71
80E99D460,5716.89
80E99F4E0,5242.08
80E99F4E0,5242.08
80E99F4E0,5242.08
80E9A23C0,238137.05
80E9A23C0,238137.05
80E9A23C0,238137.05
80E9A23C0,238137.05
80E9A23C0,238137.05
80E9A23C0,461138.33
80E9A23C0,461138.33
80E9A23C0,461138.33
80E9A23C0,461138.33
80E9A23C0,461138.33
80E9A7D60,3453.21
80E9A7D60,3453.21
80E9A7D60,3453.21
80E9B0AC0,3353.18
80E9B4430,20232.51
80E9B4BD0,1175160.0
80E9B7440,1558329.15
80E9B7440,29029.1
80E9B7680,1613701.39
80E9B7680,16432.11
80E9B7680,639038.72
80E9B7680,924274.13
80E9BA450,13737.76
80E9BA450,3793.01
80E9BA450,3793.01
80E9BA450,3793.01
80E9BA540,6118.78
80E9BB2E0,3077.82
80E9BB640,14398.98
80E9BC120,474762.0
80E9BC210,4138.96
80E9BC210,4138.96
80E9BC210,4138.96
80E9BC210,4138.96
80E9BC210,4138.96
80E9BF0B0,15263.59
80E9C32F0,11195.98
80E9C32F0,11195.98
80E9C32F0,11195.98
80E9C32F0,11195.98
80E9C32F0,11195.98
80E9C4C40,7595.28
80E9C5350,10912.56
80E9C5350,4594.48
80E9C5350,6713.85
80E9C5350,6713.85
80E9C5350,6713.85
80E9C5350,6713.85
80E9C5350,6713.85
80E9C5B60,15333.58
80E9C5B60,15333.58
80E9C5B60,15333.58
80E9C6880,3139.43
80E9C6880,3139.43
80E9C6880,3139.43
80E9C6880,3139.43
80E9C6880,3139.43
80E9C6FA0,18256.17
80E9CC740,3479.72
80E9CC740,3479.72
80E9CC740,3479.72
80E9CCB70,16780.94
80E9CCB70,16780.94
80E9CCB70,16780.94
80E9CCB70,16780.94
80E9CCB70,16780.94
80E9CCB70,3667382.0
80E9CCC60,6565.12
80E9D28D0,5834.46
80E9D28D0,5834.46
80E9D28D0,5834.46
80E9D2C70,15415686.75
80E9D2C70,3955304.63
80E9D3680,10728064.15
80E9D3680,10728064.15
80E9D3680,10728064.15
80E9D3680,3581895.98
80E9D3680,3581895.98
80E9D3680,3581895.98
80E9D3DB0,24461.23
80E9D4780,12444.65
80E9E0150,5878.04
80E9E0150,5878.04
80E9E0150,5878.04
80E9FA840,29089.32
80E9FA840,815692.89
80E9FC380,7782.17
80E9FC380,7782.17
80E9FC380,7782.17
80E9FC380,7782.17
80E9FC380,7782.17
80E9FDA70,1871266.0
80E9FF840,7658.11
80E9FF840,7658.11
80E9FF840,7658.11
80E9FF840,7658.11
80E9FF840,7658.11
80E9FFB20,25683.67
80E9FFB20,25683.67
80E9FFB20,25683.67
80E9FFB20,25683.67
80E9FFB20,25683.67
80E9FFB20,297925.74
80E9FFB20,297925.74
80E9FFB20,297925.74
80E9FFB20,297925.74
80E9FFB20,297925.74
80E9FFB20,332607.33
80E9FFB20,332607.33
80E9FFB20,332607.33
80E9FFB20,332607.33
80E9FFB20,332607.33
80EA02270,12708.34
80EA02270,12708.34
80EA02270,12708.34
80EA02270,12708.34
80EA02270,12708.34
80EA04000,10564.4
80EA04000,10564.4
80EA04000,10564.4
80EA04C70,4764.09
80EA05390,3112.62
80EA05390,3112.62
80EA05390,3112.62
80EA05390,3112.62
80EA05390,3112.62
80EA064A0,5025.6
80EA064A0,5025.6
80EA064A0,5025.6
80EA064A0,5025.6
80EA064A0,5025.6
80EA07460,3564.11
80EA07460,3564.11
80EA07460,3564.11
80EA07460,3564.11
80EA07460,3564.11
80EA080B0,7747.43
80EA0A550,14942.56
80EA0A930,3458.46
80EA0A930,3458.46
80EA0A930,3458.46
80EA0C390,8857.91
80EA0C6B0,5425.95
80EA0CF90,337575.49
80EA0D1D0,5618.82
80EA0E870,4908.63
80EA0E870,4908.63
80EA0E870,4908.63
80EA0FE50,7249.74
80EA17910,460070.21
80EA17EF0,6175.82
80EA1AA40,1215870.47
80EA1AA40,1215870.47
80EA1AA40,1215870.47
80EA1AA40,1215870.47
80EA1AA40,1215870.47
80EA1AA40,1219738.38
80EA1AA40,1219738.38
80EA1AA40,1219738.38
80EA1AA40,1219738.38
80EA1AA40,1219738.38
80EA1AA40,13226.29
80EA1AA40,13226.29
80EA1AA40,13226.29
80EA1AA40,13226.29
80EA1AA40,13226.29
80EA1B4A0,1135735.54
80EA1B4A0,17290.72
80EA1B4A0,19117.92
80EA1DA30,349125.68
80EA1DA30,349125.68
80EA1DA30,349125.68
80EA1DA30,5174.37
80EA1DA30,5174.37
80EA1DA30,5174.37
80EA1DDB0,21823.04
80EA1DDB0,21823.04
80EA1DDB0,21823.04
80EA1DDB0,3097.28
80EA1FC30,12354.72
80EA1FC30,12354.72
80EA1FC30,12354.72
80EA1FC30,12354.72
80EA1FC30,12354.72
80EA23170,11177.0
80EA23170,11177.0
80EA23170,11177.0
80EA23170,787293.67
80EA23170,787293.67
80EA23170,787293.67
80EA249B0,10542.51
80EA249B0,289490.41
80EA24F70,10862.71
80EA24F70,10862.71
80EA24F70,10862.71
80EA24F70,1428782.75
80EA24F70,1428782.75
80EA24F70,1428782.75
80EA24F70,392908.1
80EA24F70,392908.1
80EA24F70,392908.1
80EA4F730,23537.57
80EA4F730,531208.94
80EA6FA90,7640.49
80EA6FBC0,985043.0
80EA70550,14904.47
80EA70550,14904.47
80EA70550,14904.47
